lindajohnson-11_lj016-0228;lindajohnson-11;lj016-0228;THEY DID NOT DISLIKE CALCRAFT HOWEVER AT NEWGATE HE WAS AN ILLITERATE SIMPLEMINDED MAN WHO SCARCELY REMEMBERED WHAT EXECUTIONS HE HAD PERFORMED;they did not dislike calcraft however at newgate he was an illiterate simpleminded man who scarcely remembered what executions he had performed;2
lindajohnson-11_lj016-0229;lindajohnson-11;lj016-0229;HE KEPT NO RECORD OF THEM AND WHEN ASKED QUESTIONS REFERRED TO THE OFFICERS OF THE JAIL;he kept no record of them and when asked questions referred to the officers of the jail;2
lindajohnson-11_lj016-0230;lindajohnson-11;lj016-0230;HIS NATURE MUST HAVE BEEN KINDLY;his nature must have been kindly;2
lindajohnson-11_lj016-0231;lindajohnson-11;lj016-0231;WHEN HE CAME TO THE PRISON FOR HIS WAGES HIS GRANDCHILDREN OFTEN ACCOMPANIED HIM AFFECTIONATELY CLINGING TO HIS HANDS;when he came to the prison for his wages his grandchildren often accompanied him affectionately clinging to his hands;2
lindajohnson-11_lj016-0232;lindajohnson-11;lj016-0232;AND HE OWNED A PET PONY WHICH WOULD FOLLOW HIM ABOUT LIKE A DOG;and he owned a pet pony which would follow him about like a dog;2
lindajohnson-11_lj016-0233;lindajohnson-11;lj016-0233;IN HIS OWN PROFESSION;in his own profession;2
lindajohnson-11_lj016-0234;lindajohnson-11;lj016-0234;HE WAS NOT UNSKILFUL BUT HE PROCEEDED ENTIRELY BY RULE OF THUMB LEAVING THE RESULT VERY MUCH TO CHANCE AND THE STRENGTH OF THE ROPE;he was not unskilful but he proceeded entirely by rule of thumb leaving the result very much to chance and the strength of the rope;2
lindajohnson-11_lj016-0235;lindajohnson-11;lj016-0235;HE WAS SO MUCH IN FAVOR OF SHORT DROPS THAT HIS IMMEDIATE SUCCESSOR MARWOOD STIGMATIZED HIM AS SHORTDROP MAN;he was so much in favor of short drops that his immediate successor marwood stigmatized him as shortdrop man;2
lindajohnson-11_lj016-0236;lindajohnson-11;lj016-0236;MARWOOD BEING ON THE OTHER HAND IN FAVOR OF GIVING A MAN AS MUCH ROPE AS POSSIBLE;marwood being on the other hand in favor of giving a man as much rope as possible;2
lindajohnson-11_lj016-0237;lindajohnson-11;lj016-0237;WITH CALCRAFT'S METHOD THERE WERE UNDOUBTEDLY MANY FAILURES AND IT WAS A COMMON CUSTOM FOR HIM TO GO BELOW THE GALLOWS;with calcraft's method there were undoubtedly many failures and it was a common custom for him to go below the gallows;2
lindajohnson-11_lj016-0238;lindajohnson-11;lj016-0238;JUST TO STEADY THEIR LEGS A LITTLE IN OTHER WORDS TO ADD HIS WEIGHT TO THAT OF THE HANGING BODIES;just to steady their legs a little in other words to add his weight to that of the hanging bodies;2
lindajohnson-11_lj016-0239;lindajohnson-11;lj016-0239;MARWOOD TILL LATTERLY SEEMED TO HAVE DONE HIS WORK MORE EFFECTUALLY AND HAS BEEN KNOWN TO GIVE AS MUCH AS SIX FEET FALL;marwood till latterly seemed to have done his work more effectually and has been known to give as much as six feet fall;2
lindajohnson-11_lj016-0240;lindajohnson-11;lj016-0240;THIS GENERALLY PRODUCES INSTANTANEOUS DEATH ALTHOUGH CASES WHERE COMPLETE FRACTURE OF THE SPINAL CORD OCCURRED ARE SAID TO BE RARE;this generally produces instantaneous death although cases where complete fracture of the spinal cord occurred are said to be rare;2
lindajohnson-11_lj016-0241;lindajohnson-11;lj016-0241;CALCRAFT SERVED THE CITY OF LONDON TILL EIGHTEEN SEVENTYFOUR WHEN HE WAS PENSIONED AT THE RATE OF TWENTYFIVE SHILLINGS PER WEEK;calcraft served the city of london till eighteen seventyfour when he was pensioned at the rate of twentyfive shillings per week;2
lindajohnson-11_lj016-0242;lindajohnson-11;lj016-0242;THE LAST EXECUTION AT WHICH HE ACTED WAS THAT OF GODWIN ON THE TWENTYFIFTH MAY EIGHTEEN SEVENTYFOUR;the last execution at which he acted was that of godwin on the twentyfifth may eighteen seventyfour;2
lindajohnson-11_lj016-0243;lindajohnson-11;lj016-0243;MARWOOD WHO SUCCEEDED HIM AND WHO DIED WHILE THESE SHEETS WERE IN THE PRESS WAS A LINCOLNSHIRE MAN A NATIVE OF HORNCASTLE;marwood who succeeded him and who died while these sheets were in the press was a lincolnshire man a native of horncastle;2
lindajohnson-11_lj016-0244;lindajohnson-11;lj016-0244;WHO FIRST TOOK TO THE WORK FROM PREDILECTION AND THE IDEA OF BEING USEFUL IN HIS GENERATION AS HE HIMSELF ASSURED THE WRITER OF THESE PAGES;who first took to the work from predilection and the idea of being useful in his generation as he himself assured the writer of these pages;2
lindajohnson-11_lj016-0245;lindajohnson-11;lj016-0245;UNTIL THE TIME OF HIS DEATH HE KEPT A SMALL SHOP CLOSE TO THE CHURCH IN HORNCASTLE;until the time of his death he kept a small shop close to the church in horncastle;2
lindajohnson-11_lj016-0246;lindajohnson-11;lj016-0246;OVER THE DOOR IN GILT LETTERS WERE THE WORDS CROWN OFFICE IN THE WINDOW WAS A PILE OF OFFICIAL ENVELOPES OSTENTATIOUSLY DISPLAYED;over the door in gilt letters were the words crown office in the window was a pile of official envelopes ostentatiously displayed;2
lindajohnson-11_lj016-0247;lindajohnson-11;lj016-0247;WHILE ROUND ABOUT WERE SHOESTRINGS BOOTLACES AND LASTS MARWOOD STRANGE TO SAY FOLLOWED THE SAME TRADE AS CALCRAFT;while round about were shoestrings bootlaces and lasts marwood strange to say followed the same trade as calcraft;2
lindajohnson-11_lj016-0248;lindajohnson-11;lj016-0248;MARWOOD WAS PROUD OF HIS CALLING AND WHEN QUESTIONED AS TO WHETHER HIS PROCESS WAS SATISFACTORY REPLIED THAT HE HEARD NO COMPLAINTS;marwood was proud of his calling and when questioned as to whether his process was satisfactory replied that he heard no complaints;2
lindajohnson-11_lj016-0249;lindajohnson-11;lj016-0249;THE STRANGE COMPETITION AMONGST HUNDREDS TO SUCCEED MARWOOD IS A STRANGE FACT TOO RECENTLY BEFORE THE PUBLIC TO NEED MENTION HERE;the strange competition amongst hundreds to succeed marwood is a strange fact too recently before the public to need mention here;2
lindajohnson-11_lj016-0250;lindajohnson-11;lj016-0250;IT MAY HOWEVER BE REMARKED THAT THE WISDOM OF APPOINTING ANY REGULAR HANGMAN IS VERY OPEN TO QUESTION;it may however be remarked that the wisdom of appointing any regular hangman is very open to question;2
lindajohnson-11_lj016-0251;lindajohnson-11;lj016-0251;AND MUST BE STRONGLY DEPRECATED ON MORAL GROUNDS AS TENDING TO THE UTTER DEGRADATION OF ONE INDIVIDUAL;and must be strongly deprecated on moral grounds as tending to the utter degradation of one individual;2
lindajohnson-11_lj016-0252;lindajohnson-11;lj016-0252;POSSIBLY SUCH CHANGES MAY BE INTRODUCED INTO THE METHOD OF EXECUTION;possibly such changes may be introduced into the method of execution;2
lindajohnson-11_lj016-0253;lindajohnson-11;lj016-0253;THAT THE CEREMONY MAY BE MADE MORE MECHANICAL THUS RENDERING THE PERSONAL INTERVENTION OF A SKILLED FUNCTIONARY UNNECESSARY;that the ceremony may be made more mechanical thus rendering the personal intervention of a skilled functionary unnecessary;2
lindajohnson-11_lj016-0254;lindajohnson-11;lj016-0254;EXECUTIONS LONG CONTINUED TO BE IN PUBLIC IN SPITE OF REMONSTRANCE AND REPROBATION;executions long continued to be in public in spite of remonstrance and reprobation;2
lindajohnson-11_lj016-0255;lindajohnson-11;lj016-0255;THE OLD PREJUDICES SUCH AS THAT WHICH ENLISTED DR JOHNSON ON THE SIDE OF THE TYBURN PROCESSION STILL LINGERED AND PREVENTED ANY CHANGE;the old prejudices such as that which enlisted dr johnson on the side of the tyburn procession still lingered and prevented any change;2
lindajohnson-11_lj016-0256;lindajohnson-11;lj016-0256;IT WAS THOUGHT THAT CAPITAL PUNISHMENT WOULD LOSE ITS DETERRENT EFFECT IF IT CEASED TO BE PUBLIC;it was thought that capital punishment would lose its deterrent effect if it ceased to be public;2
lindajohnson-11_lj016-0257;lindajohnson-11;lj016-0257;AND THE RAISON D'TRE OF THE PENALTY WHICH IN PRINCIPLE SO MANY OPPOSED WOULD BE GONE;and the raison d'tre of the penalty which in principle so many opposed would be gone;2
lindajohnson-11_lj016-0258;lindajohnson-11;lj016-0258;THIS LINE OF ARGUMENT PREVAILED OVER THE MANIFEST HORRORS OF THE SPECTACLE THESE INCREASED AS TIME PASSED;this line of argument prevailed over the manifest horrors of the spectacle these increased as time passed;2
lindajohnson-11_lj016-0259;lindajohnson-11;lj016-0259;THE GRAPHIC AND TERRIBLE ACCOUNT GIVEN BY CHARLES DICKENS OF THE AWFUL SCENE BEFORE HORSEMONGER LANE JAIL AT THE EXECUTION OF THE MANNINGS;the graphic and terrible account given by charles dickens of the awful scene before horsemonger lane jail at the execution of the mannings;2
lindajohnson-11_lj016-0260;lindajohnson-11;lj016-0260;HAS ALREADY BEEN QUOTED AGAIN THE CONCOURSE OF PEOPLE COLLECTED IN FRONT OF NEWGATE TO WITNESS THE EXECUTION;has already been quoted again the concourse of people collected in front of newgate to witness the execution;2
lindajohnson-11_lj016-0261;lindajohnson-11;lj016-0261;SIMULTANEOUSLY OF THE FIVE PIRATES PART OF THE MUTINOUS CREW OF THE 'FLOWERY LAND' WAS GREATER THAN ON ANY PREVIOUS OCCASION;simultaneously of the five pirates part of the mutinous crew of the 'flowery land' was greater than on any previous occasion;2
lindajohnson-11_lj016-0262;lindajohnson-11;lj016-0262;IT WAS A CALLOUS CARELESS CROWD OF COARSEMINDED SEMIBRUTALIZED FOLK WHO CAME TO ENJOY THEMSELVES;it was a callous careless crowd of coarseminded semibrutalized folk who came to enjoy themselves;2
lindajohnson-11_lj016-0263;lindajohnson-11;lj016-0263;FEW IF ANY SHOWED ANY FEELING OF TERROR NONE WERE IMPRESSED WITH THE SOLEMNITY OR REALIZED THE WARNING WHICH THE SIGHT CONVEYED;few if any showed any feeling of terror none were impressed with the solemnity or realized the warning which the sight conveyed;2
lindajohnson-11_lj016-0264;lindajohnson-11;lj016-0264;THE UPTURNED FACES OF THE EAGER SPECTATORS RESEMBLED THOSE OF THE 'GODS' AT DRURY LANE ON BOXING NIGHT;the upturned faces of the eager spectators resembled those of the 'gods' at drury lane on boxing night;2
lindajohnson-11_lj016-0265;lindajohnson-11;lj016-0265;THE CROWD HAD COME TO WITNESS A POPULAR AND GRATUITOUS PUBLIC PERFORMANCE  BETTER THAN A PRIZEFIGHT OR A PLAY;the crowd had come to witness a popular and gratuitous public performance  better than a prizefight or a play;2
lindajohnson-11_lj016-0266;lindajohnson-11;lj016-0266;NO NOTION THAT THEY WERE ASSISTING AT A VINDICATION OF THE LAW FILLED THE MINDS OF THOSE PRESENT WITH DREAD;no notion that they were assisting at a vindication of the law filled the minds of those present with dread;2
lindajohnson-11_lj016-0267;lindajohnson-11;lj016-0267;ON THE CONTRARY THE PREVAILING SENTIMENT WAS ONE OF SATISFACTION AT THE SUCCESS OF THE SPECTACLE;on the contrary the prevailing sentiment was one of satisfaction at the success of the spectacle;2
lindajohnson-11_lj016-0268;lindajohnson-11;lj016-0268;THE REMARKS HEARD AMONGST THE CROWD WERE OF COARSE APPROVAL;the remarks heard amongst the crowd were of coarse approval;2
lindajohnson-11_lj016-0271;lindajohnson-11;lj016-0271;THE REPLY EVINCED EQUAL SATISFACTION AND THE SPEAKER WITH A PROFANE OATH DECLARED THAT HE WOULD LIKE TO ACT AS JACK KETCH TO THE WHOLE LOT;the reply evinced equal satisfaction and the speaker with a profane oath declared that he would like to act as jack ketch to the whole lot;2
lindajohnson-11_lj016-0272;lindajohnson-11;lj016-0272;TO THE DISGRACE OF THE BETTEREDUCATED AND BETTERBRED PUBLIC EXECUTIONS COULD STILL COMMAND THE ATTENDANCE OF CURIOUS ARISTOCRATS FROM THE WEST END;to the disgrace of the bettereducated and betterbred public executions could still command the attendance of curious aristocrats from the west end;2
lindajohnson-11_lj016-0273;lindajohnson-11;lj016-0273;AT MLLER'S EXECUTION THERE WAS GREAT COMPETITION FOR FRONT SEATS;at mller's execution there was great competition for front seats;2
lindajohnson-11_lj016-0274;lindajohnson-11;lj016-0274;AND THE WINDOWS OF THE OPPOSITE HOUSES WHICH COMMANDED A GOOD VIEW AS USUAL FETCHED HIGH PRICES;and the windows of the opposite houses which commanded a good view as usual fetched high prices;2
lindajohnson-11_lj016-0275;lindajohnson-11;lj016-0275;AS MUCH AS TWENTYFIVE POUNDS WAS PAID FOR A FIRSTFLOOR FRONT ON THIS OCCASION;as much as twentyfive pounds was paid for a firstfloor front on this occasion;2
lindajohnson-11_lj016-0276;lindajohnson-11;lj016-0276;NEVER INDEED HAD AN EXECUTION BEEN MORE GENERALLY PATRONIZED;never indeed had an execution been more generally patronized;2
lindajohnson-11_lj016-0277;lindajohnson-11;lj016-0277;THIS IS PROVED BY CONTEMPORARY ACCOUNTS ESPECIALLY ONE GRAPHIC AND REALISTIC ARTICLE WHICH APPEARED IN THE 'TIMES';this is proved by contemporary accounts especially one graphic and realistic article which appeared in the 'times';2
lindajohnson-11_lj016-0278;lindajohnson-11;lj016-0278;AND WHICH CONTRIBUTED IN NO SMALL DEGREE TO THE INTRODUCTION OF PRIVATE EXECUTIONS A GREAT CROWD WAS EXPECTED AND A GREAT CROWD CAME;and which contributed in no small degree to the introduction of private executions a great crowd was expected and a great crowd came;2
lindajohnson-11_lj016-0279;lindajohnson-11;lj016-0279;THEY COLLECTED OVER NIGHT IN THE BRIGHT LIGHT OF A NOVEMBER MOON;they collected over night in the bright light of a november moon;2
lindajohnson-11_lj016-0280;lindajohnson-11;lj016-0280;THERE WERE WELLDRESSED AND ILLDRESSED OLD MEN AND LADS WOMEN AND GIRLS;there were welldressed and illdressed old men and lads women and girls;2
lindajohnson-11_lj016-0281;lindajohnson-11;lj016-0281;RAIN FELL HEAVILY AT INTERVALS BUT DID NOT THIN THE CONCOURSE;rain fell heavily at intervals but did not thin the concourse;2
lindajohnson-11_lj016-0284;lindajohnson-11;lj016-0284;THERE WERE PREACHERS AMONG THE CROWD BUT THEY COULD NOT GET A PATIENT HEARING;there were preachers among the crowd but they could not get a patient hearing;2
lindajohnson-11_lj016-0285;lindajohnson-11;lj016-0285;THEN ONE STRUCK UP THE HYMN OF THE PROMISED LAND AND THE REFRAIN WAS AT ONCE TAKEN UP WITH A MIGHTY CHORUS ;then one struck up the hymn of the promised land and the refrain was at once taken up with a mighty chorus ;2
lindajohnson-11_lj016-0286;lindajohnson-11;lj016-0286;OH MY THINK I'VE GOT TO DIE;oh my think i've got to die;2
lindajohnson-11_lj016-0287;lindajohnson-11;lj016-0287;THIS WAS PRESENTLY SUPERSEDED BY A FRESH CATCH ;this was presently superseded by a fresh catch ;2
lindajohnson-11_lj016-0288;lindajohnson-11;lj016-0288;MLLER MLLER HE'S THE MAN TILL A DIVERSION WAS CREATED BY THE APPEARANCE OF THE GALLOWS WHICH WAS RECEIVED WITH CONTINUOUS YELLS;mller mller he's the man till a diversion was created by the appearance of the gallows which was received with continuous yells;2
lindajohnson-11_lj016-0289;lindajohnson-11;lj016-0289;AS DAY BROKE THE CHARACTER OF THE CROWD WAS BETRAYED;as day broke the character of the crowd was betrayed;2
lindajohnson-11_lj016-0290;lindajohnson-11;lj016-0290;THERE WERE BUT FEW WOMEN EXCEPT OF THE MOST DEGRADED SORT THE MEN WERE MOSTLY YOUNG MEN ;there were but few women except of the most degraded sort the men were mostly young men ;2
lindajohnson-11_lj016-0291;lindajohnson-11;lj016-0291;SHARPERS THIEVES GAMBLERS BETTING MEN THE OUTSIDERS OF THE BOXING RING;sharpers thieves gamblers betting men the outsiders of the boxing ring;2
lindajohnson-11_lj016-0292;lindajohnson-11;lj016-0292;BRICKLAYERS' LABORERS DOCK WORKMEN GERMAN ARTISANS AND SUGARBAKERS;bricklayers' laborers dock workmen german artisans and sugarbakers;2
lindajohnson-11_lj016-0293;lindajohnson-11;lj016-0293;WITH THE RAKINGS OF CHEAP SINGINGHALLS AND BILLIARDROOMS THE FAST YOUNG MEN OF LONDON;with the rakings of cheap singinghalls and billiardrooms the fast young men of london;2
lindajohnson-11_lj016-0294;lindajohnson-11;lj016-0294;BUT ALL WHETHER YOUNG OR OLD MEN OR WOMEN SEEMED TO KNOW NOTHING FEEL NOTHING TO HAVE NO OBJECT BUT THE GALLOWS AND TO LAUGH;but all whether young or old men or women seemed to know nothing feel nothing to have no object but the gallows and to laugh;2
lindajohnson-11_lj016-0295;lindajohnson-11;lj016-0295;CURSE OR SHOUT AS IN THIS HEAVING AND STRUGGLING FORWARD THEY GAINED OR LOST IN THEIR STRONG EFFORTS TO GET NEARER WHERE MLLER WAS TO DIE;curse or shout as in this heaving and struggling forward they gained or lost in their strong efforts to get nearer where mller was to die;2
lindajohnson-11_lj016-0296;lindajohnson-11;lj016-0296;THE ACTUAL EXECUTION MADE SOME IMPRESSION;the actual execution made some impression;2
lindajohnson-11_lj016-0297;lindajohnson-11;lj016-0297;THE CROWD WAS FOR A MOMENT AWED AND STILLED BY THE QUIET RAPID PASSAGE FROM LIFE TO DEATH;the crowd was for a moment awed and stilled by the quiet rapid passage from life to death;2
lindajohnson-11_lj016-0298;lindajohnson-11;lj016-0298;BUT BEFORE THE SLIGHT SLOW VIBRATIONS OF THE BODY HAD WELL ENDED;but before the slight slow vibrations of the body had well ended;2
lindajohnson-11_lj016-0299;lindajohnson-11;lj016-0299;ROBBERY AND VIOLENCE LOUD LAUGHING OATHS FIGHTING OBSCENE CONDUCT AND STILL MORE FILTHY LANGUAGE REIGNED ROUND THE GALLOWS FAR AND NEAR;robbery and violence loud laughing oaths fighting obscene conduct and still more filthy language reigned round the gallows far and near;2
lindajohnson-11_lj016-0300;lindajohnson-11;lj016-0300;SUCH TOO THE SCENE REMAINED WITH LITTLE CHANGE OR RESPITE TILL THE OLD HANGMAN CALCRAFT SLUNK AGAIN ALONG THE DROP;such too the scene remained with little change or respite till the old hangman calcraft slunk again along the drop;2
lindajohnson-11_lj016-0301;lindajohnson-11;lj016-0301;AMID HISSES AND SNEERING INQUIRIES OF WHAT HE HAD HAD TO DRINK THAT MORNING;amid hisses and sneering inquiries of what he had had to drink that morning;2
lindajohnson-11_lj016-0302;lindajohnson-11;lj016-0302;HE AFTER FAILING ONCE TO CUT THE ROPE MADE A SECOND ATTEMPT MORE SUCCESSFULLY AND THE BODY OF MLLER DISAPPEARED FROM VIEW;he after failing once to cut the rope made a second attempt more successfully and the body of mller disappeared from view;2
lindajohnson-11_lj016-0303;lindajohnson-11;lj016-0303;IT WAS PREPOSTEROUS TO CLAIM FOR SUCH A SCENE AS THIS THAT IT CONVEYED ANY GREAT MORAL LESSON OR HAD ANY DETERRING INFLUENCE;it was preposterous to claim for such a scene as this that it conveyed any great moral lesson or had any deterring influence;2
lindajohnson-11_lj016-0304;lindajohnson-11;lj016-0304;NUMBERS OF HUMANE AND THOUGHTFUL PERSONS HAD LONG BEEN CONVINCED OF THIS;numbers of humane and thoughtful persons had long been convinced of this;2
lindajohnson-11_lj016-0305;lindajohnson-11;lj016-0305;ALREADY THE URGENT NECESSITY FOR ABOLISHING PUBLIC EXECUTIONS HAD BEEN BROUGHT BEFORE THE HOUSE OF COMMONS BY MR HIBBERT;already the urgent necessity for abolishing public executions had been brought before the house of commons by mr hibbert;2
lindajohnson-11_lj016-0306;lindajohnson-11;lj016-0306;AND THE QUESTION AS PART OF THE WHOLE SUBJECT OF CAPITAL PUNISHMENT HAD BEEN REFERRED TO A ROYAL COMMISSION IN JANUARY EIGHTEEN SIXTYFOUR;and the question as part of the whole subject of capital punishment had been referred to a royal commission in january eighteen sixtyfour;2
lindajohnson-11_lj016-0307;lindajohnson-11;lj016-0307;FULL EVIDENCE WAS TAKEN ON ALL POINTS AND ON THAT REGARDING PUBLIC EXECUTIONS THERE WAS A GREAT PREPONDERANCE OF OPINION TOWARDS THEIR ABOLITION;full evidence was taken on all points and on that regarding public executions there was a great preponderance of opinion towards their abolition;2
lindajohnson-11_lj016-0308;lindajohnson-11;lj016-0308;YET THE WITNESSES WERE NOT UNANIMOUS;yet the witnesses were not unanimous;2
lindajohnson-11_lj016-0309;lindajohnson-11;lj016-0309;SOME OF THE JUDGES WOULD HAVE RETAINED THE PUBLIC SPECTACLE THE ORDINARY OF NEWGATE WAS NOT CERTAIN THAT PUBLIC EXECUTIONS WERE NOT THE BEST;some of the judges would have retained the public spectacle the ordinary of newgate was not certain that public executions were not the best;2
lindajohnson-11_lj016-0310;lindajohnson-11;lj016-0310;ANOTHER DISTINGUISHED WITNESS FEARED;another distinguished witness feared;2
lindajohnson-11_lj016-0311;lindajohnson-11;lj016-0311;THAT ANY SECRECY IN THE TREATMENT OF THE CONDEMNED WOULD INVEST THEM WITH A NEW AND GREATER INTEREST WHICH WAS MUCH TO BE DEPRECATED;that any secrecy in the treatment of the condemned would invest them with a new and greater interest which was much to be deprecated;2
lindajohnson-11_lj016-0312;lindajohnson-11;lj016-0312;FOREIGN WITNESSES TOO WERE IN FAVOR OF PUBLICITY;foreign witnesses too were in favor of publicity;2
lindajohnson-11_lj016-0313;lindajohnson-11;lj016-0313;ON THE OTHER HAND LORDS CRANWORTH AND WENSLEYDALE RECOMMENDED PRIVATE EXECUTIONS SO DID MR SPENCER WALPOLE MP;on the other hand lords cranworth and wensleydale recommended private executions so did mr spencer walpole mp;2
lindajohnson-11_lj016-0314;lindajohnson-11;lj016-0314;SIR GEORGE GREY THOUGHT THERE WAS A GROWING FEELING IN FAVOR OF EXECUTIONS WITHIN THE PRISON PRECINCTS;sir george grey thought there was a growing feeling in favor of executions within the prison precincts;2
lindajohnson-11_lj016-0315;lindajohnson-11;lj016-0315;COLONEL NOW SIR EDMUND HENDERSON WAS STRONGLY IN FAVOR OF THEM;colonel now sir edmund henderson was strongly in favor of them;2
lindajohnson-11_lj016-0316;lindajohnson-11;lj016-0316;BASED ON HIS EXPERIENCE OF THEM IN WESTERN AUSTRALIA HE NOT ONLY THOUGHT THEM LIKELY TO BE MORE DETERRENT;based on his experience of them in western australia he not only thought them likely to be more deterrent;2
lindajohnson-11_lj016-0317;lindajohnson-11;lj016-0317;BUT BELIEVED THAT A PUBLIC CEREMONY DESTROYED THE WHOLE VALUE OF AN EXECUTION;but believed that a public ceremony destroyed the whole value of an execution;2
lindajohnson-11_lj016-0318;lindajohnson-11;lj016-0318;OTHER OFFICIALS GREAT LAWYERS GOVERNORS OF PRISONS AND CHAPLAINS SUPPORTED THIS VIEW;other officials great lawyers governors of prisons and chaplains supported this view;2
lindajohnson-11_lj016-0319;lindajohnson-11;lj016-0319;THE ONLY DOUBTS EXPRESSED WERE AS TO THE SUFFICIENCY OF THE SAFEGUARDS AS TO THE CERTAINTY OF DEATH AND ITS SUBSEQUENT PUBLICATION;the only doubts expressed were as to the sufficiency of the safeguards as to the certainty of death and its subsequent publication;2
lindajohnson-11_lj016-0320;lindajohnson-11;lj016-0320;BUT THESE IT WAS THOUGHT MIGHT BE PROVIDED BY THE ADMISSION OF THE PRESS AND THE HOLDING OF A CORONER'S INQUEST;but these it was thought might be provided by the admission of the press and the holding of a coroner's inquest;2
lindajohnson-11_lj016-0321;lindajohnson-11;lj016-0321;DULY IMPRESSED WITH THE WEIGHT OF EVIDENCE IN FAVOR OF ABOLITION;duly impressed with the weight of evidence in favor of abolition;2
lindajohnson-11_lj016-0322;lindajohnson-11;lj016-0322;THE COMMISSION RECOMMENDED THAT DEATH SENTENCES SHOULD BE CARRIED OUT WITHIN THE JAIL UNDER SUCH REGULATIONS AS MIGHT BE CONSIDERED NECESSARY;the commission recommended that death sentences should be carried out within the jail under such regulations as might be considered necessary;2
lindajohnson-11_lj016-0323;lindajohnson-11;lj016-0323;TO PREVENT ABUSE AND SATISFY THE PUBLIC THAT THE LAW HAD BEEN COMPLIED WITH;to prevent abuse and satisfy the public that the law had been complied with;2
lindajohnson-11_lj016-0324;lindajohnson-11;lj016-0324;BUT IT IS CURIOUS TO NOTE THAT THERE WERE SEVERAL DISSENTIENTS AMONG THE COMMISSIONERS TO THIS PARAGRAPH OF THE REPORT;but it is curious to note that there were several dissentients among the commissioners to this paragraph of the report;2
lindajohnson-11_lj016-0325;lindajohnson-11;lj016-0325;THE JUDGE OF THE ADMIRALTY COURT THE RIGHT HON STEPHEN LUSHINGTON THE RIGHT HON JAMES MONCRIEFF;the judge of the admiralty court the right hon stephen lushington the right hon james moncrieff;2
lindajohnson-11_lj016-0326;lindajohnson-11;lj016-0326;LORD ADVOCATE MR CHARLES NEATE MR WILLIAM EWART AND LAST BUT NOT LEAST MR JOHN BRIGHT;lord advocate mr charles neate mr william ewart and last but not least mr john bright;2
lindajohnson-11_lj016-0327;lindajohnson-11;lj016-0327;DECLARED THAT THEY WERE NOT PREPARED TO AGREE TO THE RESOLUTION RESPECTING PRIVATE EXECUTIONS;declared that they were not prepared to agree to the resolution respecting private executions;2
lindajohnson-11_lj016-0328;lindajohnson-11;lj016-0328;NEVERTHELESS IN THE VERY NEXT SESSION;nevertheless in the very next session;2
lindajohnson-11_lj016-0329;lindajohnson-11;lj016-0329;A BILL WAS INTRODUCED BY MR HIBBERT MP AND ACCEPTED BY THE GOVERNMENT PROVIDING FOR THE FUTURE CARRYING OUT OF EXECUTIONS WITHIN PRISONS;a bill was introduced by mr hibbert mp and accepted by the government providing for the future carrying out of executions within prisons;2
lindajohnson-11_lj016-0330;lindajohnson-11;lj016-0330;IT WAS READ FOR THE FIRST TIME IN MARCH EIGHTEEN SIXTYSIX BUT DID NOT BECOME LAW TILL EIGHTEEN SIXTYEIGHT;it was read for the first time in march eighteen sixtysix but did not become law till eighteen sixtyeight;2
lindajohnson-11_lj016-0331;lindajohnson-11;lj016-0331;THE LAST PUBLIC EXECUTION IN FRONT OF NEWGATE WAS THAT OF THE FENIAN MICHAEL BARRETT;the last public execution in front of newgate was that of the fenian michael barrett;2
lindajohnson-11_lj016-0332;lindajohnson-11;lj016-0332;WHO WAS CONVICTED OF COMPLICITY IN THE CLERKENWELL EXPLOSION INTENDED TO EFFECT THE RELEASE OF BURKE AND CASEY;who was convicted of complicity in the clerkenwell explosion intended to effect the release of burke and casey;2
lindajohnson-11_lj016-0333;lindajohnson-11;lj016-0333;FROM CLERKENWELL PRISON BY WHICH MANY PERSONS LOST THEIR LIVES;from clerkenwell prison by which many persons lost their lives;2
lindajohnson-11_lj016-0334;lindajohnson-11;lj016-0334;UNUSUAL PRECAUTIONS WERE TAKEN UPON THIS OCCASION AS SOME FRESH OUTRAGE WAS APPREHENDED;unusual precautions were taken upon this occasion as some fresh outrage was apprehended;2
lindajohnson-11_lj016-0335;lindajohnson-11;lj016-0335;THERE WAS NO INTERFERENCE WITH THE CROWD WHICH COLLECTED AS USUAL ALTHOUGH NOT TO THE CUSTOMARY EXTENT;there was no interference with the crowd which collected as usual although not to the customary extent;2
lindajohnson-11_lj016-0336;lindajohnson-11;lj016-0336;BUT NEWGATE AND ITS NEIGHBORHOOD WAS CAREFULLY HELD BY THE POLICE BOTH CITY AND METROPOLITAN;but newgate and its neighborhood was carefully held by the police both city and metropolitan;2
lindajohnson-11_lj016-0337;lindajohnson-11;lj016-0337;IN THE HOUSES OPPOSITE THE PRISON NUMBERS OF DETECTIVES MIXED WITH THE SPECTATORS;in the houses opposite the prison numbers of detectives mixed with the spectators;2
lindajohnson-11_lj016-0338;lindajohnson-11;lj016-0338;INSIDE THE JAIL WAS COLONEL FRAZER THE CHIEF COMMISSIONER OF THE CITY POLICE AND AT NO GREAT DISTANCE ALTHOUGH IN THE BACKGROUND;inside the jail was colonel frazer the chief commissioner of the city police and at no great distance although in the background;2
